Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
251-64-7056,B,Mandalay,Normal,Female,Home and lifestyle,41.04,5,10.26,215.46,2024-02-27,18:05,Ewallet,205.2,4.7619,10.26,8.4
554-63-8249,B,Mandalay,Member,Male,Fashion accessories,90.67,3,13.6,285.61,2024-03-16,19:05,Ewallet,272.01,4.7619,13.6,5.2
586-77-6495,A,Yangon,Normal,Female,Health and beauty,46.85,5,11.71,245.96,2024-02-23,12:35,Cash,234.25,4.7619,11.71,8.3
873-27-4264,A,Yangon,Normal,Male,Food and beverages,54.15,5,13.54,284.29,2024-03-15,14:31,Credit card,270.75,4.7619,13.54,8.4
329-13-1040,A,Yangon,Normal,Male,Fashion accessories,85.07,8,34.03,714.59,2024-01-16,20:42,Cash,680.56,4.7619,34.03,6.5
603-98-5009,A,Yangon,Member,Male,Sports and travel,99.48,2,9.95,208.91,2024-03-17,15:37,Cash,198.96,4.7619,9.95,7.4
989-43-8799,C,Naypyitaw,Member,Male,Food and beverages,75.96,1,3.8,79.76,2024-02-03,12:37,Ewallet,75.96,4.7619,3.8,4.9
572-98-3219,B,Mandalay,Member,Female,Home and lifestyle,42.5,6,12.75,267.75,2024-01-07,14:18,Credit card,255.0,4.7619,12.75,7.8
178-75-4175,C,Naypyitaw,Member,Female,Food and beverages,77.73,9,34.98,734.55,2024-02-11,15:52,Credit card,699.57,4.7619,34.98,8.8
377-97-6939,A,Yangon,Normal,Female,Health and beauty,22.32,5,5.58,117.18,2024-02-17,17:26,Cash,111.6,4.7619,5.58,9.5
266-23-4569,A,Yangon,Member,Female,Food and beverages,65.2,9,29.34,616.14,2024-03-09,18:44,Ewallet,586.8,4.7619,29.34,6.5
178-24-3150,A,Yangon,Normal,Male,Home and lifestyle,72.19,3,10.83,227.4,2024-02-26,19:33,Cash,216.57,4.7619,10.83,5.0
411-13-2943,A,Yangon,Member,Female,Fashion accessories,30.39,3,4.56,95.73,2024-01-27,12:05,Cash,91.17,4.7619,4.56,8.1
902-24-2273,A,Yangon,Normal,Male,Health and beauty,27.67,1,1.38,29.05,2024-03-25,18:37,Ewallet,27.67,4.7619,1.38,6.8
359-15-2085,B,Mandalay,Member,Female,Health and beauty,92.8,4,18.56,389.76,2024-03-16,13:11,Credit card,371.2,4.7619,18.56,6.1
192-28-5544,C,Naypyitaw,Normal,Male,Electronic accessories,86.95,10,43.48,912.98,2024-01-31,18:36,Ewallet,869.5,4.7619,43.48,4.6
692-11-9664,A,Yangon,Member,Male,Electronic accessories,91.14,9,41.01,861.27,2024-01-01,11:59,Ewallet,820.26,4.7619,41.01,9.5
971-70-7004,C,Naypyitaw,Member,Male,Fashion accessories,96.19,3,14.43,303.0,2024-02-15,16:27,Ewallet,288.57,4.7619,14.43,7.1
517-24-6149,A,Yangon,Normal,Female,Food and beverages,22.23,6,6.67,140.05,2024-03-31,14:35,Credit card,133.38,4.7619,6.67,4.2
435-73-2895,B,Mandalay,Normal,Male,Food and beverages,76.25,8,30.5,640.5,2024-01-29,18:26,Cash,610.0,4.7619,30.5,9.9
538-34-2140,B,Mandalay,Normal,Female,Health and beauty,99.88,8,39.95,838.99,2024-03-27,11:25,Cash,799.04,4.7619,39.95,7.1
792-20-2953,A,Yangon,Normal,Male,Fashion accessories,63.14,2,6.31,132.59,2024-01-22,11:23,Ewallet,126.28,4.7619,6.31,6.0
709-61-3011,A,Yangon,Normal,Male,Home and lifestyle,78.83,10,39.41,827.71,2024-03-16,14:48,Credit card,788.3,4.7619,39.41,9.7
464-70-7626,B,Mandalay,Normal,Female,Sports and travel,19.72,5,4.93,103.53,2024-03-03,17:14,Credit card,98.6,4.7619,4.93,9.7
130-22-1865,A,Yangon,Normal,Female,Electronic accessories,44.43,6,13.33,279.91,2024-01-20,14:39,Credit card,266.58,4.7619,13.33,4.6
178-94-9518,B,Mandalay,Normal,Female,Home and lifestyle,69.58,8,27.83,584.47,2024-03-05,14:34,Cash,556.64,4.7619,27.83,8.9
653-79-1289,A,Yangon,Normal,Female,Sports and travel,50.51,7,17.68,371.25,2024-02-26,17:02,Ewallet,353.57,4.7619,17.68,5.1
775-48-3689,B,Mandalay,Normal,Female,Home and lifestyle,74.41,8,29.76,625.04,2024-01-15,19:43,Cash,595.28,4.7619,29.76,8.0
801-79-8697,B,Mandalay,Member,Female,Sports and travel,33.7,10,16.85,353.85,2024-02-18,19:43,Cash,337.0,4.7619,16.85,8.6
391-51-2006,A,Yangon,Member,Female,Home and lifestyle,41.4,10,20.7,434.7,2024-01-04,20:21,Cash,414.0,4.7619,20.7,4.6
453-55-7749,B,Mandalay,Member,Female,Electronic accessories,31.11,5,7.78,163.33,2024-03-16,11:58,Credit card,155.55,4.7619,7.78,4.4
412-24-6531,A,Yangon,Member,Male,Health and beauty,51.48,7,18.02,378.38,2024-03-13,18:57,Cash,360.36,4.7619,18.02,5.6
812-70-1364,B,Mandalay,Normal,Male,Home and lifestyle,61.52,8,24.61,516.77,2024-01-13,20:13,Cash,492.16,4.7619,24.61,7.0
930-95-6563,A,Yangon,Normal,Male,Sports and travel,28.16,2,2.82,59.14,2024-03-09,13:18,Cash,56.32,4.7619,2.82,4.3
687-61-4700,C,Naypyitaw,Member,Female,Food and beverages,40.31,2,4.03,84.65,2024-03-13,18:30,Cash,80.62,4.7619,4.03,5.3
914-19-5945,C,Naypyitaw,Normal,Male,Fashion accessories,58.59,4,11.72,246.08,2024-02-23,16:16,Credit card,234.36,4.7619,11.72,7.1
787-80-3958,A,Yangon,Member,Male,Electronic accessories,69.47,8,27.79,583.55,2024-02-04,20:34,Credit card,555.76,4.7619,27.79,9.1
544-82-1981,C,Naypyitaw,Member,Male,Sports and travel,23.3,3,3.5,73.4,2024-03-28,14:54,Cash,69.9,4.7619,3.5,6.5
980-18-4335,B,Mandalay,Normal,Male,Fashion accessories,24.45,10,12.23,256.73,2024-01-31,16:15,Ewallet,244.5,4.7619,12.23,4.9
128-41-6087,B,Mandalay,Normal,Male,Sports and travel,68.22,1,3.41,71.63,2024-01-26,12:17,Ewallet,68.22,4.7619,3.41,4.2
908-45-3883,C,Naypyitaw,Member,Male,Health and beauty,14.98,2,1.5,31.46,2024-02-10,19:19,Ewallet,29.96,4.7619,1.5,9.4
516-56-2479,B,Mandalay,Member,Female,Health and beauty,61.38,9,27.62,580.04,2024-01-16,18:42,Credit card,552.42,4.7619,27.62,9.7
637-42-9133,A,Yangon,Member,Female,Home and lifestyle,39.63,10,19.82,416.12,2024-02-19,13:59,Cash,396.3,4.7619,19.82,5.3
209-32-4507,B,Mandalay,Normal,Male,Home and lifestyle,87.65,1,4.38,92.03,2024-03-03,18:23,Credit card,87.65,4.7619,4.38,9.7
424-79-7943,B,Mandalay,Member,Male,Electronic accessories,42.67,6,12.8,268.82,2024-02-09,10:41,Credit card,256.02,4.7619,12.8,4.2
857-94-1895,C,Naypyitaw,Member,Male,Food and beverages,44.62,6,13.39,281.11,2024-03-28,11:34,Ewallet,267.72,4.7619,13.39,9.1
497-11-7438,B,Mandalay,Normal,Female,Electronic accessories,36.77,3,5.52,115.83,2024-02-26,20:20,Credit card,110.31,4.7619,5.52,6.4
134-45-2312,B,Mandalay,Normal,Male,Home and lifestyle,74.56,2,7.46,156.58,2024-01-21,14:32,Ewallet,149.12,4.7619,7.46,6.1
716-80-6353,B,Mandalay,Member,Female,Fashion accessories,67.74,8,27.1,569.02,2024-03-23,12:00,Cash,541.92,4.7619,27.1,5.2
412-50-2347,A,Yangon,Member,Female,Food and beverages,74.21,3,11.13,233.76,2024-03-17,20:26,Cash,222.63,4.7619,11.13,6.7
994-27-5270,A,Yangon,Normal,Male,Electronic accessories,17.6,6,5.28,110.88,2024-01-24,16:56,Cash,105.6,4.7619,5.28,9.7
684-38-1339,A,Yangon,Member,Female,Sports and travel,27.84,3,4.18,87.7,2024-01-07,16:39,Cash,83.52,4.7619,4.18,7.6
252-21-7028,A,Yangon,Member,Female,Fashion accessories,57.32,8,22.93,481.49,2024-03-27,17:07,Ewallet,458.56,4.7619,22.93,8.3
295-44-5717,C,Naypyitaw,Normal,Male,Electronic accessories,48.81,4,9.76,205.0,2024-03-17,13:52,Cash,195.24,4.7619,9.76,8.4
293-63-3955,B,Mandalay,Member,Female,Home and lifestyle,97.84,4,19.57,410.93,2024-03-20,17:58,Ewallet,391.36,4.7619,19.57,6.2
800-92-8506,A,Yangon,Member,Male,Electronic accessories,88.42,7,30.95,649.89,2024-03-28,13:45,Cash,618.94,4.7619,30.95,8.3
853-86-5198,A,Yangon,Member,Female,Health and beauty,39.95,4,7.99,167.79,2024-03-01,15:38,Credit card,159.8,4.7619,7.99,9.8
712-15-1087,B,Mandalay,Normal,Male,Sports and travel,70.41,3,10.56,221.79,2024-03-12,10:37,Ewallet,211.23,4.7619,10.56,5.6
615-73-6557,B,Mandalay,Member,Female,Home and lifestyle,73.92,7,25.87,543.31,2024-01-19,14:07,Cash,517.44,4.7619,25.87,4.3
230-73-5603,C,Naypyitaw,Normal,Male,Home and lifestyle,91.24,5,22.81,479.01,2024-03-19,14:33,Cash,456.2,4.7619,22.81,6.6
268-50-9049,A,Yangon,Normal,Female,Electronic accessories,23.37,4,4.67,98.15,2024-01-24,10:30,Cash,93.48,4.7619,4.67,5.0
578-65-2900,B,Mandalay,Member,Male,Home and lifestyle,98.98,9,44.54,935.36,2024-03-03,17:31,Ewallet,890.82,4.7619,44.54,9.1
987-28-3025,B,Mandalay,Member,Female,Home and lifestyle,26.26,3,3.94,82.72,2024-03-06,14:36,Credit card,78.78,4.7619,3.94,7.5
697-10-9618,C,Naypyitaw,Member,Male,Health and beauty,32.15,8,12.86,270.06,2024-03-27,11:56,Cash,257.2,4.7619,12.86,4.2
797-97-2998,B,Mandalay,Normal,Female,Home and lifestyle,23.84,2,2.38,50.06,2024-02-28,20:30,Cash,47.68,4.7619,2.38,7.8
375-86-1095,B,Mandalay,Member,Male,Home and lifestyle,95.26,10,47.63,1000.23,2024-01-17,13:55,Ewallet,952.6,4.7619,47.63,8.8
389-51-1909,C,Naypyitaw,Member,Male,Health and beauty,45.89,3,6.88,144.55,2024-01-31,16:05,Ewallet,137.67,4.7619,6.88,9.1
266-59-7592,B,Mandalay,Member,Female,Home and lifestyle,54.17,7,18.96,398.15,2024-02-09,20:38,Ewallet,379.19,4.7619,18.96,6.2
198-57-9399,A,Yangon,Normal,Male,Sports and travel,52.87,10,26.44,555.14,2024-03-17,16:05,Cash,528.7,4.7619,26.44,8.9
728-33-8112,C,Naypyitaw,Normal,Female,Health and beauty,56.2,8,22.48,472.08,2024-03-27,13:41,Credit card,449.6,4.7619,22.48,8.3
607-77-9596,A,Yangon,Normal,Male,Sports and travel,17.13,8,6.85,143.89,2024-02-08,12:08,Credit card,137.04,4.7619,6.85,9.4
961-41-9570,B,Mandalay,Normal,Female,Food and beverages,16.89,1,0.84,17.73,2024-03-06,11:32,Cash,16.89,4.7619,0.84,6.5
575-94-5151,B,Mandalay,Normal,Female,Food and beverages,11.46,8,4.58,96.26,2024-01-23,12:53,Cash,91.68,4.7619,4.58,4.3
526-48-6143,C,Naypyitaw,Normal,Male,Food and beverages,82.7,6,24.81,521.01,2024-01-24,13:11,Ewallet,496.2,4.7619,24.81,8.5
718-43-2742,B,Mandalay,Member,Female,Sports and travel,20.5,3,3.08,64.58,2024-03-24,17:29,Credit card,61.5,4.7619,3.08,6.4
773-87-8974,B,Mandalay,Normal,Male,Home and lifestyle,17.89,3,2.68,56.35,2024-01-02,13:07,Ewallet,53.67,4.7619,2.68,8.2
292-13-4428,B,Mandalay,Member,Female,Sports and travel,85.78,9,38.6,810.62,2024-01-25,11:19,Cash,772.02,4.7619,38.6,4.9
532-12-2908,A,Yangon,Member,Male,Sports and travel,52.43,8,20.97,440.41,2024-03-15,13:12,Cash,419.44,4.7619,20.97,7.4
953-60-1834,B,Mandalay,Member,Female,Fashion accessories,86.28,7,30.2,634.16,2024-02-23,17:47,Credit card,603.96,4.7619,30.2,7.6
667-47-1606,B,Mandalay,Normal,Male,Food and beverages,63.19,10,31.59,663.49,2024-03-27,17:14,Credit card,631.9,4.7619,31.59,4.4
119-64-6174,C,Naypyitaw,Member,Male,Fashion accessories,47.54,8,19.02,399.34,2024-01-15,17:39,Credit card,380.32,4.7619,19.02,6.1
814-65-1340,A,Yangon,Normal,Female,Sports and travel,40.94,4,8.19,171.95,2024-03-05,13:37,Credit card,163.76,4.7619,8.19,6.0
716-94-8675,A,Yangon,Normal,Male,Sports and travel,84.97,6,25.49,535.31,2024-03-01,12:39,Ewallet,509.82,4.7619,25.49,5.7
867-21-8911,A,Yangon,Member,Female,Electronic accessories,64.51,2,6.45,135.47,2024-02-23,17:19,Ewallet,129.02,4.7619,6.45,5.3
148-12-6878,B,Mandalay,Normal,Female,Electronic accessories,84.51,9,38.03,798.62,2024-01-05,11:21,Cash,760.59,4.7619,38.03,4.7
332-25-4671,B,Mandalay,Normal,Male,Home and lifestyle,79.24,9,35.66,748.82,2024-02-04,12:54,Credit card,713.16,4.7619,35.66,9.2
718-95-2706,C,Naypyitaw,Member,Male,Sports and travel,96.63,2,9.66,202.92,2024-01-14,19:39,Ewallet,193.26,4.7619,9.66,8.9
142-74-2727,A,Yangon,Member,Female,Home and lifestyle,24.13,5,6.03,126.68,2024-03-31,17:48,Credit card,120.65,4.7619,6.03,7.0
991-22-3527,C,Naypyitaw,Normal,Male,Electronic accessories,21.07,4,4.21,88.49,2024-02-26,16:49,Ewallet,84.28,4.7619,4.21,5.5
928-70-6592,B,Mandalay,Member,Female,Home and lifestyle,43.52,7,15.23,319.87,2024-02-16,20:42,Ewallet,304.64,4.7619,15.23,4.9
871-77-7909,A,Yangon,Member,Male,Sports and travel,92.61,8,37.04,777.92,2024-03-07,20:23,Ewallet,740.88,4.7619,37.04,6.7
888-11-9476,A,Yangon,Member,Male,Home and lifestyle,46.14,3,6.92,145.34,2024-02-25,10:25,Ewallet,138.42,4.7619,6.92,8.0
756-29-1947,C,Naypyitaw,Normal,Male,Sports and travel,89.71,9,40.37,847.76,2024-02-08,15:58,Cash,807.39,4.7619,40.37,4.0
386-77-3406,C,Naypyitaw,Normal,Male,Fashion accessories,28.46,9,12.81,268.95,2024-03-20,19:41,Cash,256.14,4.7619,12.81,8.2
931-93-7627,A,Yangon,Normal,Female,Health and beauty,58.36,7,20.43,428.95,2024-01-17,18:34,Cash,408.52,4.7619,20.43,5.3
623-80-6115,C,Naypyitaw,Normal,Female,Health and beauty,12.51,9,5.63,118.22,2024-03-16,14:15,Cash,112.59,4.7619,5.63,8.4
617-24-1982,B,Mandalay,Normal,Male,Health and beauty,14.3,2,1.43,30.03,2024-02-27,14:36,Credit card,28.6,4.7619,1.43,4.0
447-40-9737,C,Naypyitaw,Member,Male,Home and lifestyle,35.61,10,17.81,373.91,2024-03-27,12:45,Cash,356.1,4.7619,17.81,7.1
353-23-6371,C,Naypyitaw,Member,Male,Sports and travel,18.82,7,6.59,138.33,2024-02-22,11:05,Ewallet,131.74,4.7619,6.59,6.5
233-70-4519,B,Mandalay,Member,Male,Fashion accessories,57.36,10,28.68,602.28,2024-03-12,18:49,Cash,573.6,4.7619,28.68,9.2
698-73-7937,B,Mandalay,Normal,Male,Electronic accessories,22.99,3,3.45,72.42,2024-03-03,17:08,Credit card,68.97,4.7619,3.45,7.1
641-25-4483,B,Mandalay,Normal,Female,Fashion accessories,24.11,9,10.85,227.84,2024-02-17,11:38,Cash,216.99,4.7619,10.85,4.7
478-83-5744,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.23,235.87,2024-02-08,14:31,Ewallet,224.64,4.7619,11.23,8.7
245-85-7910,A,Yangon,Normal,Male,Electronic accessories,26.48,8,10.59,222.43,2024-01-01,11:35,Cash,211.84,4.7619,10.59,4.4
145-63-8883,C,Naypyitaw,Normal,Male,Home and lifestyle,80.31,8,32.12,674.6,2024-03-18,12:48,Ewallet,642.48,4.7619,32.12,7.0
571-67-8357,A,Yangon,Normal,Female,Food and beverages,69.8,7,24.43,513.03,2024-02-19,13:57,Cash,488.6,4.7619,24.43,6.0
146-95-8259,C,Naypyitaw,Normal,Female,Electronic accessories,73.64,10,36.82,773.22,2024-03-21,14:35,Credit card,736.4,4.7619,36.82,4.7
672-20-4152,C,Naypyitaw,Member,Female,Sports and travel,55.23,1,2.76,57.99,2024-01-16,20:59,Credit card,55.23,4.7619,2.76,5.1
119-45-4371,A,Yangon,Normal,Female,Food and beverages,64.61,7,22.61,474.88,2024-03-16,10:31,Ewallet,452.27,4.7619,22.61,6.0
284-63-1394,C,Naypyitaw,Normal,Male,Home and lifestyle,18.19,2,1.82,38.2,2024-03-10,12:18,Ewallet,36.38,4.7619,1.82,5.1
886-21-3526,B,Mandalay,Normal,Female,Health and beauty,65.3,6,19.59,411.39,2024-01-24,10:45,Ewallet,391.8,4.7619,19.59,5.8
201-50-3334,B,Mandalay,Normal,Male,Sports and travel,94.73,2,9.47,198.93,2024-01-07,13:15,Credit card,189.46,4.7619,9.47,7.5
604-75-9264,B,Mandalay,Member,Male,Health and beauty,38.65,9,17.39,365.24,2024-02-22,11:30,Ewallet,347.85,4.7619,17.39,6.4
339-12-5409,C,Naypyitaw,Member,Female,Food and beverages,68.63,3,10.29,216.18,2024-02-08,19:26,Cash,205.89,4.7619,10.29,4.5
751-74-4333,A,Yangon,Normal,Female,Electronic accessories,58.37,7,20.43,429.02,2024-03-12,17:02,Ewallet,408.59,4.7619,20.43,8.9
949-89-5739,C,Naypyitaw,Member,Female,Health and beauty,94.01,8,37.6,789.68,2024-02-04,19:16,Credit card,752.08,4.7619,37.6,6.3
459-90-4485,C,Naypyitaw,Normal,Female,Electronic accessories,76.52,10,38.26,803.46,2024-01-09,14:05,Cash,765.2,4.7619,38.26,8.2
950-27-5578,B,Mandalay,Member,Male,Fashion accessories,95.08,5,23.77,499.17,2024-03-31,17:17,Ewallet,475.4,4.7619,23.77,8.0
429-53-4450,B,Mandalay,Normal,Female,Fashion accessories,22.03,1,1.1,23.13,2024-03-18,17:00,Ewallet,22.03,4.7619,1.1,8.0
523-81-9011,B,Mandalay,Member,Female,Food and beverages,12.78,8,5.11,107.35,2024-03-27,11:22,Cash,102.24,4.7619,5.11,9.0
466-59-3903,C,Naypyitaw,Member,Female,Sports and travel,43.34,4,8.67,182.03,2024-02-26,10:14,Credit card,173.36,4.7619,8.67,4.1
387-97-6862,A,Yangon,Member,Male,Fashion accessories,29.9,8,11.96,251.16,2024-02-16,10:17,Cash,239.2,4.7619,11.96,9.4
823-87-4425,A,Yangon,Member,Male,Health and beauty,88.28,10,44.14,926.94,2024-03-05,17:10,Credit card,882.8,4.7619,44.14,5.2
856-82-3875,A,Yangon,Member,Female,Electronic accessories,33.36,10,16.68,350.28,2024-01-30,18:46,Cash,333.6,4.7619,16.68,5.2
794-12-9731,C,Naypyitaw,Normal,Male,Health and beauty,94.4,1,4.72,99.12,2024-02-11,16:54,Cash,94.4,4.7619,4.72,5.6
796-76-8644,B,Mandalay,Normal,Female,Fashion accessories,30.21,5,7.55,158.6,2024-02-23,18:28,Cash,151.05,4.7619,7.55,4.0
299-52-2340,C,Naypyitaw,Member,Female,Fashion accessories,48.14,2,4.81,101.09,2024-02-01,13:10,Cash,96.28,4.7619,4.81,5.9
741-90-2584,A,Yangon,Normal,Male,Health and beauty,63.32,6,19.0,398.92,2024-02-02,13:06,Cash,379.92,4.7619,19.0,5.4
448-16-6465,C,Naypyitaw,Member,Female,Food and beverages,65.75,2,6.58,138.08,2024-03-21,17:37,Ewallet,131.5,4.7619,6.58,4.5
162-14-7183,B,Mandalay,Member,Female,Health and beauty,92.71,8,37.08,778.76,2024-01-08,14:39,Credit card,741.68,4.7619,37.08,6.6
204-96-1914,C,Naypyitaw,Member,Male,Sports and travel,46.15,10,23.08,484.58,2024-02-22,13:55,Credit card,461.5,4.7619,23.08,8.7
738-11-8428,B,Mandalay,Normal,Male,Food and beverages,65.72,6,19.72,414.04,2024-03-24,20:50,Ewallet,394.32,4.7619,19.72,6.7
436-85-4153,A,Yangon,Member,Female,Food and beverages,74.19,10,37.09,778.99,2024-01-25,19:08,Credit card,741.9,4.7619,37.09,7.1
463-63-8887,C,Naypyitaw,Normal,Female,Electronic accessories,22.39,1,1.12,23.51,2024-01-08,12:19,Credit card,22.39,4.7619,1.12,6.6
767-55-6098,C,Naypyitaw,Member,Female,Sports and travel,37.78,6,11.33,238.01,2024-02-07,15:00,Credit card,226.68,4.7619,11.33,7.5
794-28-1939,A,Yangon,Member,Male,Home and lifestyle,27.58,4,5.52,115.84,2024-03-22,13:50,Ewallet,110.32,4.7619,5.52,6.0
783-70-8657,C,Naypyitaw,Normal,Male,Food and beverages,36.96,6,11.09,232.85,2024-01-21,11:29,Ewallet,221.76,4.7619,11.09,7.0
103-91-4654,C,Naypyitaw,Member,Male,Food and beverages,29.18,8,11.67,245.11,2024-02-12,16:13,Cash,233.44,4.7619,11.67,5.1
106-56-1162,A,Yangon,Normal,Female,Food and beverages,20.37,5,5.09,106.94,2024-02-26,13:40,Credit card,101.85,4.7619,5.09,9.5
468-15-1486,A,Yangon,Member,Male,Electronic accessories,29.7,5,7.43,155.93,2024-01-23,15:54,Credit card,148.5,4.7619,7.43,5.5
300-12-3884,B,Mandalay,Member,Female,Fashion accessories,22.35,2,2.24,46.94,2024-02-13,13:19,Cash,44.7,4.7619,2.24,5.4
928-57-3807,C,Naypyitaw,Normal,Female,Health and beauty,23.0,3,3.45,72.45,2024-01-25,13:34,Cash,69.0,4.7619,3.45,8.2
425-86-8037,C,Naypyitaw,Member,Female,Food and beverages,62.85,9,28.28,593.93,2024-02-07,12:20,Ewallet,565.65,4.7619,28.28,4.3
914-45-3071,C,Naypyitaw,Normal,Female,Fashion accessories,17.33,8,6.93,145.57,2024-03-25,19:04,Ewallet,138.64,4.7619,6.93,7.1
869-92-9342,B,Mandalay,Normal,Male,Electronic accessories,38.96,6,11.69,245.45,2024-03-08,17:45,Cash,233.76,4.7619,11.69,6.8
695-61-1599,A,Yangon,Member,Female,Sports and travel,87.68,7,30.69,644.45,2024-01-28,14:27,Cash,613.76,4.7619,30.69,7.4
962-57-5170,C,Naypyitaw,Member,Female,Health and beauty,36.55,9,16.45,345.4,2024-02-15,13:37,Ewallet,328.95,4.7619,16.45,6.8
736-53-7981,B,Mandalay,Normal,Male,Sports and travel,43.07,8,17.23,361.79,2024-02-10,14:24,Ewallet,344.56,4.7619,17.23,5.1
339-43-2243,B,Mandalay,Member,Male,Food and beverages,56.15,2,5.62,117.92,2024-02-05,13:06,Ewallet,112.3,4.7619,5.62,4.4
139-79-4281,B,Mandalay,Member,Male,Home and lifestyle,37.24,5,9.31,195.51,2024-01-25,19:08,Credit card,186.2,4.7619,9.31,8.4
367-11-5906,B,Mandalay,Normal,Male,Sports and travel,83.96,1,4.2,88.16,2024-03-01,20:32,Ewallet,83.96,4.7619,4.2,9.2
333-39-4438,B,Mandalay,Member,Male,Fashion accessories,83.29,6,24.99,524.73,2024-01-11,15:54,Ewallet,499.74,4.7619,24.99,6.6
814-63-4433,B,Mandalay,Normal,Female,Home and lifestyle,22.5,3,3.38,70.88,2024-02-09,10:31,Credit card,67.5,4.7619,3.38,9.0
447-38-7867,B,Mandalay,Normal,Male,Home and lifestyle,62.82,10,31.41,659.61,2024-01-05,12:09,Cash,628.2,4.7619,31.41,7.4
918-87-7404,B,Mandalay,Member,Male,Health and beauty,58.1,4,11.62,244.02,2024-03-01,11:21,Credit card,232.4,4.7619,11.62,9.8
754-48-2527,A,Yangon,Member,Female,Health and beauty,84.37,10,42.19,885.89,2024-03-03,10:11,Ewallet,843.7,4.7619,42.19,4.4
495-46-4373,A,Yangon,Normal,Female,Sports and travel,15.17,9,6.83,143.36,2024-01-02,12:20,Cash,136.53,4.7619,6.83,6.3
213-26-9789,B,Mandalay,Normal,Female,Sports and travel,95.95,4,19.19,402.99,2024-01-17,13:19,Cash,383.8,4.7619,19.19,8.9
780-70-3601,C,Naypyitaw,Normal,Female,Food and beverages,74.5,8,29.8,625.8,2024-02-05,13:00,Ewallet,596.0,4.7619,29.8,6.7
944-61-5044,C,Naypyitaw,Normal,Male,Sports and travel,51.64,1,2.58,54.22,2024-01-12,14:41,Cash,51.64,4.7619,2.58,6.1
962-48-7407,C,Naypyitaw,Member,Male,Electronic accessories,26.16,10,13.08,274.68,2024-02-25,17:24,Credit card,261.6,4.7619,13.08,5.1
682-22-7447,C,Naypyitaw,Member,Female,Electronic accessories,34.64,9,15.59,327.35,2024-02-07,20:58,Ewallet,311.76,4.7619,15.59,8.2
839-37-9085,B,Mandalay,Member,Male,Health and beauty,77.98,9,35.09,736.91,2024-02-11,16:28,Ewallet,701.82,4.7619,35.09,5.5
618-15-8572,A,Yangon,Member,Male,Sports and travel,40.93,7,14.33,300.84,2024-01-25,16:02,Ewallet,286.51,4.7619,14.33,5.5
826-27-6359,C,Naypyitaw,Normal,Male,Sports and travel,16.14,9,7.26,152.52,2024-03-25,13:45,Cash,145.26,4.7619,7.26,4.8
940-45-3643,A,Yangon,Member,Female,Electronic accessories,36.47,9,16.41,344.64,2024-02-20,12:04,Credit card,328.23,4.7619,16.41,8.6
793-44-3514,B,Mandalay,Normal,Female,Electronic accessories,74.29,9,33.43,702.04,2024-01-28,17:44,Ewallet,668.61,4.7619,33.43,9.0
930-76-2684,B,Mandalay,Normal,Male,Health and beauty,63.83,1,3.19,67.02,2024-02-18,13:59,Ewallet,63.83,4.7619,3.19,6.2
344-35-2497,A,Yangon,Normal,Female,Health and beauty,40.34,4,8.07,169.43,2024-03-28,20:04,Ewallet,161.36,4.7619,8.07,9.8
198-95-3750,C,Naypyitaw,Member,Female,Sports and travel,56.12,6,16.84,353.56,2024-02-11,18:40,Ewallet,336.72,4.7619,16.84,7.7
654-60-8010,A,Yangon,Member,Female,Health and beauty,42.09,3,6.31,132.58,2024-01-02,16:41,Cash,126.27,4.7619,6.31,4.1
317-68-4606,A,Yangon,Normal,Male,Health and beauty,16.06,4,3.21,67.45,2024-02-22,14:49,Credit card,64.24,4.7619,3.21,7.0
204-78-3809,B,Mandalay,Member,Male,Fashion accessories,72.66,3,10.9,228.88,2024-02-12,12:40,Credit card,217.98,4.7619,10.9,5.9
971-95-8899,A,Yangon,Normal,Female,Food and beverages,92.08,8,36.83,773.47,2024-02-18,18:40,Credit card,736.64,4.7619,36.83,5.4
701-11-4811,A,Yangon,Member,Male,Electronic accessories,76.4,4,15.28,320.88,2024-03-20,11:03,Ewallet,305.6,4.7619,15.28,6.2
403-35-3484,B,Mandalay,Member,Female,Electronic accessories,93.1,10,46.55,977.55,2024-02-26,15:08,Cash,931.0,4.7619,46.55,5.9
905-15-9533,B,Mandalay,Normal,Female,Electronic accessories,86.22,6,25.87,543.19,2024-02-13,13:13,Credit card,517.32,4.7619,25.87,4.3
780-41-4644,C,Naypyitaw,Normal,Male,Electronic accessories,49.81,1,2.49,52.3,2024-01-09,17:04,Ewallet,49.81,4.7619,2.49,4.3
244-36-3057,A,Yangon,Member,Female,Electronic accessories,55.66,7,19.48,409.1,2024-02-29,14:10,Credit card,389.62,4.7619,19.48,5.2
534-32-5079,B,Mandalay,Normal,Male,Fashion accessories,28.12,8,11.25,236.21,2024-01-11,15:25,Cash,224.96,4.7619,11.25,5.0
551-64-9278,C,Naypyitaw,Normal,Female,Sports and travel,11.78,7,4.12,86.58,2024-02-24,11:48,Cash,82.46,4.7619,4.12,7.6
256-80-3878,B,Mandalay,Normal,Male,Home and lifestyle,50.82,7,17.79,373.53,2024-03-12,19:30,Ewallet,355.74,4.7619,17.79,6.0
